gameCover	gameGenre	gamePhrase	gamePlatform	gameRating	gameReview	gameTitle	gameCoverID
http://assets1.ignimgs.com/2017/01/17/residentevily-ps4m-1484694516009_160h.jpg	Action,Adventure	Good	PlayStation 4	7.7	http://www.ign.com/articles/2017/01/23/resident-evil-7-biohazard-review	Resident Evil 7 Biohazard	451
http://assets1.ignimgs.com/2016/10/28/yakuza-0-us-esrbjpg-f9b0fa_160h.jpg	Action	Great	PlayStation 4	8.5	http://www.ign.com/articles/2017/01/19/yakuza-0-review	Yakuza 0	452
http://assets1.ignimgs.com/2013/09/19/gravity-rush-generaljpg-8836e4.jpg	Action	Great	PlayStation 4	8.4	http://www.ign.com/articles/2017/01/10/gravity-rush-2-review	Gravity Rush 2	453
http://assets1.ignimgs.com/2017/05/11/shantae-half-genie-hero---button-1494530737236_160h.jpg	Platformer	Great	PlayStation 4	8.0	http://www.ign.com/articles/2016/12/20/shantae-half-genie-hero-review	Shantae: Half-Genie Hero	278
http://assets1.ignimgs.com/2016/09/02/werewolves-within-us-rpjpg-42cc4c_160h.jpg	Board	Okay	PlayStation 4	6.0	http://www.ign.com/articles/2016/12/16/werewolves-within-review	Werewolves Within	454
http://assets1.ignimgs.com/2016/04/25/let-it-die-button-00jpg-6529b7_160h.jpg	Action	Okay	PlayStation 4	6.4	http://www.ign.com/articles/2016/12/16/let-it-die-review	Let It Die	455
http://assets1.ignimgs.com/2016/11/09/steepps4jpg-fe23d3_160h.jpg	Sports	Good	PlayStation 4	7.9	http://www.ign.com/articles/2016/12/07/steep-review	Steep	456
http://assets1.ignimgs.com/2016/11/08/the-last-guardian-us-esrb-ps4jpg-f9b4a4_160h.jpg	Adventure	Good	PlayStation 4	7.0	http://www.ign.com/articles/2016/12/05/the-last-guardian-review	The Last Guardian	457
http://assets2.ignimgs.com/2016/07/18/final-fantasy-xv-us-esrb-ps4jpg-6ab4a1_160h.jpg	Action,RPG	Great	PlayStation 4	8.2	http://www.ign.com/articles/2016/11/28/final-fantasy-xv-review	Final Fantasy XV	458
http://assets2.ignimgs.com/2016/11/04/watchdogs2ps4jpg-f9b3d5_160h.jpg	Action	Great	PlayStation 4	8.5	http://www.ign.com/articles/2016/11/23/watch-dogs-2-review	Watch Dogs 2	459
http://assets1.ignimgs.com/2014/08/25/killing-floor-2-poster-logojpg-ed5f11_160h.jpg	Shooter	Great	PlayStation 4	8.0	http://www.ign.com/articles/2016/11/22/killing-floor-2-review	Killing Floor 2	460
http://assets2.ignimgs.com/2016/09/13/eziocollectionps4jpg-2beef9_160h.jpg	Action	Okay	PlayStation 4	6.0	http://www.ign.com/articles/2016/11/22/assassinas-creed-the-ezio-collection-review	Assassin's Creed: The Ezio Collection	461
http://assets2.ignimgs.com/2016/11/08/saohrartps4jpg-f48621_160h.jpg	Action	Okay	PlayStation 4	6.7	http://www.ign.com/articles/2016/11/16/sword-art-online-hollow-realization-review	Sword Art Online: Hollow Realization	462
http://assets2.ignimgs.com/2016/11/08/eagle-flight-us-esrb-ps4jpg-f48647_160h.jpg	Flight	Good	PlayStation 4	7.6	http://www.ign.com/articles/2016/11/14/eagle-flight-review	Eagle Flight	463
http://assets1.ignimgs.com/2016/11/04/dishonored2ps4jpg-f4857e_160h.jpg	Action	Amazing	PlayStation 4	9.3	http://www.ign.com/articles/2016/11/13/dishonored-2-review	Dishonored 2	464
http://assets1.ignimgs.com/2016/11/11/robinsonthejourneyjpg-fe24bc_160h.jpg	Adventure	Mediocre	PlayStation 4	5.5	http://www.ign.com/articles/2016/11/08/robinson-the-journey-review	Robinson: The Journey	465
http://assets2.ignimgs.com/2016/05/02/cow-mw-remastered-buttonjpg-684deb_160h.jpg	Shooter	Great	PlayStation 4	8.5	http://www.ign.com/articles/2016/11/08/call-of-duty-modern-warfare-remastered-review	Call of Duty: Modern Warfare Remastered	37
http://assets2.ignimgs.com/2016/11/04/infinitewarfarecodps4jpg-f4857a_160h.jpg	Shooter	Good	PlayStation 4	7.7	http://www.ign.com/articles/2016/11/07/call-of-duty-infinite-warfare-review	Call of Duty: Infinite Warfare	466
http://assets1.ignimgs.com/2016/11/08/ps4-pro-boxjpg-f9b4a5_160h.jpg	Hardware	Great	PlayStation 4	8.5	http://www.ign.com/articles/2016/11/07/ps4-pro-review	PlayStation 4 Pro	467
http://assets2.ignimgs.com/2016/03/31/hitman-2016-generaljpg-652224_160h.jpg	Action	Great	PlayStation 4	8.3	http://www.ign.com/articles/2016/11/01/hitman-episode-6-hokkaido-review	Hitman: Episode 6: Hokkaido	39
http://assets1.ignimgs.com/2016/10/28/skyrim-seps4frontcover-011465780093jpg-f482a1_160h.jpg	RPG	Great	PlayStation 4	8.0	http://www.ign.com/articles/2016/11/01/the-elder-scrolls-v-skyrim-special-edition-review	The Elder Scrolls V: Skyrim -- Special Edition	468
http://assets2.ignimgs.com/2016/11/17/titanfall-2-us-esrb-ps4jpg-f9b77d_160h.jpg	Shooter	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2016/10/28/titanfall-2-review	Titanfall 2	469
http://assets1.ignimgs.com/2017/08/29/dragon-ball-xenoverse-2-ps4-1504035640600_160h.jpg	Fighting	Good	PlayStation 4	7.5	http://www.ign.com/articles/2016/10/28/dragon-ball-xenoverse-2-review	Dragon Ball Xenoverse 2	470
http://assets1.ignimgs.com/2017/05/03/world-of-final-fantasy-us-esrb-ps4-day1-1493852502748_160h.jpg	RPG	Good	PlayStation 4	7.0	http://www.ign.com/articles/2016/10/25/world-of-final-fantasy-review	World of Final Fantasy	471
http://assets1.ignimgs.com/2016/11/08/rigs-us-esrb-ps4jpg-f9b4a9_160h.jpg	Shooter	Okay	PlayStation 4	6.5	http://www.ign.com/articles/2016/10/25/rigs-mechanized-combat-league-review	Rigs: Mechanized Combat League	472
http://assets2.ignimgs.com/2016/09/06/dark-souls-dlc-01jpg-b4d506_160h.jpg	Action,RPG	Good	PlayStation 4	7.8	http://www.ign.com/articles/2016/10/24/dark-souls-3-ashes-of-ariandel-review	Dark Souls III: Ashes of Ariandel	473
http://assets1.ignimgs.com/2016/09/23/battlefield-1-us-esrb-ps4jpg-fe153d_160h.jpg	Shooter	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2016/10/21/battlefield-1-review	Battlefield 1	474
http://assets2.ignimgs.com/2015/12/15/100ft-robot-golf-buttonjpg-19bae9_160h.jpg	Sports	Mediocre	PlayStation 4	5.0	http://www.ign.com/articles/2016/10/20/100ft-robot-golf-review	100ft Robot Golf	475
http://assets2.ignimgs.com/2016/09/28/driveclub-vr-us-esrbps4jpg-fe169f_160h.jpg	Racing	Mediocre	PlayStation 4	5.9	http://www.ign.com/articles/2016/10/20/driveclub-vr-review	Driveclub VR	476
http://assets1.ignimgs.com/2016/09/23/wwe-2k17-us-esrb-ps4jpg-f4781c_160h.jpg	Sports	Great	PlayStation 4	8.2	http://www.ign.com/articles/2016/10/17/wwe-2k17-review	WWE 2K17	477
http://assets1.ignimgs.com/2016/06/01/skylanders-imaginators-buttonjpg-6535ec_160h.jpg	Action	Okay	PlayStation 4	6.8	http://www.ign.com/articles/2016/10/14/skylanders-imaginators-review	Skylanders Imaginators	44
http://assets2.ignimgs.com/2016/11/08/eve-valkyrie-us-esrb-ps4jpg-f9b4ab_160h.jpg	Flight,Action	Good	PlayStation 4	7.9	http://www.ign.com/articles/2016/10/14/eve-valkyrie-review	EVE Valkyrie	478
http://assets1.ignimgs.com/2016/07/13/wrc-6-buttonjpg-6ab2b7_160h.jpg	Racing	Good	PlayStation 4	7.1	http://www.ign.com/articles/2016/10/12/wrc-6-review	WRC 6 FIA World Rally Championship	45
http://assets2.ignimgs.com/2016/08/18/here-they-lie-buttonjpg-312fc1_160h.jpg	Adventure	Bad	PlayStation 4	4.8	http://www.ign.com/articles/2016/10/12/here-they-lie-review	Here They Lie	479
http://assets2.ignimgs.com/2016/08/18/tumble-vr-button-2jpg-7b17d2_160h.jpg	Puzzle	Mediocre	PlayStation 4	5.8	http://www.ign.com/articles/2016/10/12/tumble-vr-review	Tumble VR	480
http://assets2.ignimgs.com/2015/12/07/rez-infinite-button2jpg-0d69ae_160h.jpg	Shooter	Great	PlayStation 4	8.2	http://www.ign.com/articles/2016/10/12/rez-infinite-review	Rez Infinite	481
http://assets1.ignimgs.com/2016/09/23/mafia-3-us-esrb-ps4jpg-fe1542_160h.jpg	Action,Adventure	Good	PlayStation 4	7.5	http://www.ign.com/articles/2016/10/10/mafia-3-review	Mafia III	482
http://assets2.ignimgs.com/2016/07/22/rise-of-the-tomb-raider-us-esrb-ps4jpg-7ced29_160h.jpg	Action,Adventure	Amazing	PlayStation 4	9.3	http://www.ign.com/articles/2016/10/10/rise-of-the-tomb-raider-20-year-celebration-review	Rise of the Tomb Raider	483
http://assets2.ignimgs.com/2016/11/17/dragon-quest-builders-us-esrb-ps4jpg-fe268c_160h.jpg	RPG	Great	PlayStation 4	8.9	http://www.ign.com/articles/2016/10/07/dragon-quest-builders-review	Dragon Quest Builders	484
http://assets1.ignimgs.com/2014/08/12/tomorrow-children-buttonjpg-8de076_160h.jpg	Action	Mediocre	PlayStation 4	5.2	http://www.ign.com/articles/2016/10/07/the-tomorrow-children-review	The Tomorrow Children	485
http://assets1.ignimgs.com/2015/09/02/jobbotartjpg-03c9f1_160h.jpg	Simulation	Good	PlayStation 4	7.5	http://www.ign.com/articles/2016/10/05/job-simulator-playstation-vr-review	Job Simulator	486
http://assets1.ignimgs.com/2015/03/06/thumper-buttonjpg-57a8f4_160h.jpg	Music,Action	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2016/10/05/thumper-vr-review	Thumper	48
http://assets2.ignimgs.com/2015/06/17/harmonix-music-vr-buttonjpg-bfd6f5_160h.jpg	Productivity	Awful	PlayStation 4	3.5	http://www.ign.com/articles/2016/10/05/harmonix-music-vr-review	Harmonix Music VR	487
http://assets2.ignimgs.com/2016/11/08/batman-arkham-vr-us-esrb-ps4jpg-f48645_160h.jpg	Action	Good	PlayStation 4	7.2	http://www.ign.com/articles/2016/10/05/batman-arkham-vr-review	Batman: Arkham VR	488
http://assets2.ignimgs.com/2016/11/08/until-dawn-rush-of-blood-us-esbr-ps4jpg-f48646_160h.jpg	Shooter	Okay	PlayStation 4	6.0	http://www.ign.com/articles/2016/10/05/until-dawn-rush-of-blood-review	Until Dawn: Rush of Blood	489
http://assets2.ignimgs.com/2016/11/08/ps-vr-boxjpg-f48642_160h.jpg	Hardware	Great	PlayStation 4	8.5	http://www.ign.com/articles/2016/10/05/playstation-vr-review	PlayStation VR	490
http://assets2.ignimgs.com/2016/11/17/battlezone-us-esrb-ps4jpg-fe2690_160h.jpg	Shooter	Okay	PlayStation 4	6.3	http://www.ign.com/articles/2016/10/05/battlezone-vr-review	Battlezone	491
http://assets2.ignimgs.com/2016/09/28/superhypercube-button-1jpg-f47967_160h.jpg	Puzzle	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2016/10/05/superhypercube-review	SuperHyperCube	492
http://assets2.ignimgs.com/2016/11/08/playstation-vr-worlds-us-esrb-ps4jpg-fe23b3_160h.jpg	Party	Okay	PlayStation 4	6.0	http://www.ign.com/articles/2016/10/05/playstation-vr-worlds-review	PlayStation VR Worlds	493
http://assets1.ignimgs.com/2016/06/22/destiny-rise-of-iron-buttonjpg-6aae2c_160h.jpg	Shooter	Okay	PlayStation 4	6.2	http://www.ign.com/articles/2016/09/27/destiny-rise-of-iron-review	Destiny: Rise of Iron	49
http://assets1.ignimgs.com/2016/09/27/deus-ex-mankind-divided-system-rift-buttonjpg-f9a6d9_160h.jpg	Action,RPG	Good	PlayStation 4	7.5	http://www.ign.com/articles/2016/09/27/deus-ex-mankind-divided-system-rift-review	Deus Ex: Mankind Divided -- System Rift	50
http://assets1.ignimgs.com/2016/09/27/fifa17ps42dpftfrontcajpg-f478ea_160h.jpg	Sports	Great	PlayStation 4	8.4	http://www.ign.com/articles/2016/09/21/fifa-17-review	FIFA 17	494
http://assets2.ignimgs.com/2016/09/23/nba-2k17-us-esrb-ps4jpg-fe1537_160h.jpg	Sports	Great	PlayStation 4	8.9	http://www.ign.com/articles/2016/09/21/nba-2k17-review	NBA 2K17	495
http://assets2.ignimgs.com/2016/06/30/bioshock-the-collection-us-esrb-ps4jpg-4855cf_160h.jpg	Shooter	Great	PlayStation 4	8.2	http://www.ign.com/articles/2016/09/13/bioshock-the-collection-review	BioShock: The Collection	496
http://assets2.ignimgs.com/2016/09/13/dead-rising-triple-pack-buttonjpg-f473aa_160h.jpg	Action,Adventure	Okay	PlayStation 4	6.5	http://www.ign.com/articles/2016/09/13/dead-rising-triple-pack-review	Dead Rising Triple Pack	55
http://assets1.ignimgs.com/2016/11/17/pes-2017-us-esrb-ps4jpg-f9b77c_160h.jpg	Sports	Amazing	PlayStation 4	9.5	http://www.ign.com/articles/2016/09/13/pes-2017-review-in-progress	Pro Evolution Soccer 2017	497
http://assets1.ignimgs.com/2015/06/04/assetto-corsa-buttonjpg-64b4d6_160h.jpg	Racing	Okay	PlayStation 4	6.0	http://www.ign.com/articles/2016/08/31/assetto-corsa-ps4xbox-one-review	Assetto Corsa	59
http://assets1.ignimgs.com/2017/08/31/worms-wmd---button-1504219053168_160h.jpg	Strategy	Good	PlayStation 4	7.8	http://www.ign.com/articles/2016/08/26/worms-wmd-review	Worms WMD	498
http://assets1.ignimgs.com/2016/11/17/attack-on-titan-us-ps4jpg-fe2691_160h.jpg	Action	Good	PlayStation 4	7.3	http://www.ign.com/articles/2016/08/26/attack-on-titan-review	Attack on Titan	499
http://assets2.ignimgs.com/2016/11/17/king-of-fighters-xiv-us-ps4jpg-fe268d_160h.jpg	Fighting	Great	PlayStation 4	8.0	http://www.ign.com/articles/2016/08/24/king-of-fighters-14-review	King of Fighters XIV	500
http://assets1.ignimgs.com/2016/04/18/valleypicjpg-6d9cd7_160h.jpg	Adventure	Mediocre	PlayStation 4	5.0	http://www.ign.com/articles/2016/08/24/valley-review	Valley	60
http://assets2.ignimgs.com/2016/09/15/f12016jpg-f9a267_160h.jpg	Racing	Great	PlayStation 4	8.8	http://www.ign.com/articles/2016/08/23/f1-2016-review	F1 2016	501
http://assets1.ignimgs.com/2016/09/15/mankinddividedps4jpg-f474df_160h.jpg	Action,RPG	Amazing	PlayStation 4	9.2	http://www.ign.com/articles/2016/08/19/deus-ex-mankind-divided-review	Deus Ex: Mankind Divided	502
http://assets2.ignimgs.com/2016/03/31/hitman-2016-generaljpg-652224_160h.jpg	Action	Good	PlayStation 4	7.4	http://www.ign.com/articles/2016/08/18/hitman-episode-4-bangkok-review	Hitman: Episode 4: Bangkok	39
http://assets1.ignimgs.com/2016/11/17/madden-17-us-esrb-ps4jpg-fe268e_160h.jpg	Sports	Great	PlayStation 4	8.6	http://www.ign.com/articles/2016/08/17/madden-nfl-17-review	Madden NFL 17	503
http://assets2.ignimgs.com/2016/11/17/no-mans-sky-us-esrb-ps4jpg-f9b77b_160h.jpg	Adventure	Okay	PlayStation 4	6.0	http://www.ign.com/articles/2016/08/12/no-mans-sky-review	No Man's Sky	504
http://assets1.ignimgs.com/2015/12/04/bound-button-01jpg-0d68d6_160h.jpg	Platformer	Good	PlayStation 4	7.0	http://www.ign.com/articles/2016/08/15/bound-review	Bound	505
http://assets1.ignimgs.com/2014/06/10/abzu-buttonjpg-6e4685_160h.jpg	Adventure	Great	PlayStation 4	8.4	http://www.ign.com/articles/2016/08/01/abzu-review	Abzu	506
http://assets1.ignimgs.com/2015/08/27/headlander-button-h1jpg-77dfba_160h.jpg	Action	Great	PlayStation 4	8.2	http://www.ign.com/articles/2016/07/25/headlander-review	Headlander	507
http://assets1.ignimgs.com/2016/03/14/iamsetsunajpg-c75103_160h.jpg	RPG	Good	PlayStation 4	7.5	http://www.ign.com/articles/2016/07/20/i-am-setsuna-review	I Am Setsuna	276
http://assets2.ignimgs.com/2015/05/16/kerbal-space-program-button-01jpg-9b63c5_160h.jpg	Simulation	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2016/07/18/kerbal-space-program-ps4-review	Kerbal Space Program	508
http://assets2.ignimgs.com/2016/02/22/carmageddon-max-damage-button-1jpg-19cfe1_160h.jpg	Racing,Action	Mediocre	PlayStation 4	5.4	http://www.ign.com/articles/2016/07/12/carmageddon-max-damage-review	Carmageddon: Max Damage	509
http://assets2.ignimgs.com/2016/01/28/song-of-the-deep-button-1jpg-19c5b6_160h.jpg	Adventure	Okay	PlayStation 4	6.0	http://www.ign.com/articles/2016/07/11/song-of-the-deep-review	Song of the Deep	510
http://assets1.ignimgs.com/2014/11/07/overwatch-logo-on-bgjpg-4446fc_160h.jpg	Shooter	Amazing	PlayStation 4	9.4	http://www.ign.com/articles/2016/05/28/overwatch-review	Overwatch	65
http://assets1.ignimgs.com/2016/02/02/lego-star-wars-force-awakens-buttonjpg-0d79db_160h.jpg	Action,Adventure	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2016/06/28/lego-star-wars-the-force-awakens-review	LEGO Star Wars: The Force Awakens	67
http://assets2.ignimgs.com/2015/09/16/star-ocean-5-button-2jpg-9b29b0_160h.jpg	RPG	Mediocre	PlayStation 4	5.8	http://www.ign.com/articles/2016/06/28/star-ocean-integrity-and-faithlessness-review	Star Ocean: Integrity and Faithlessness	511
http://assets1.ignimgs.com/2016/08/03/inside-button-0jpg-7cf127_160h.jpg	Adventure	Masterpiece	PlayStation 4	10.0	http://www.ign.com/articles/2016/06/28/inside-review	Inside	68
http://assets1.ignimgs.com/2015/09/15/umbrella-corps-posterjpg-b69d18_160h.jpg	Shooter	Awful	PlayStation 4	3.8	http://www.ign.com/articles/2016/06/24/umbrella-corps-review	Umbrella Corps	512
http://assets1.ignimgs.com/2015/08/28/mighty-no-9-button-ver2jpg-b22b7a_160h.jpg	Action,Platformer	Mediocre	PlayStation 4	5.6	http://www.ign.com/articles/2016/06/20/mighty-no-9-review	Mighty No. 9 (Collector's Edition)	513
http://assets2.ignimgs.com/2015/08/28/mighty-no-9-naus-rp-ps4jpg-77dfce_160h.jpg	Action,Platformer	Mediocre	PlayStation 4	5.6	http://www.ign.com/articles/2016/06/20/mighty-no-9-review	Mighty No. 9	514
http://assets1.ignimgs.com/2015/10/21/sherlock-holmes-devils-daughter-buttonjpg-9b3578_160h.jpg	Adventure	Mediocre	PlayStation 4	5.0	http://www.ign.com/articles/2016/06/17/sherlock-holmes-the-devils-daughter-review	Sherlock Holmes: The Devil's Daughter	515
http://assets2.ignimgs.com/2016/06/13/trialsblooddragonlogojpg-da81dc_160h.jpg	Racing	Okay	PlayStation 4	6.9	http://www.ign.com/articles/2016/06/17/trials-of-the-blood-dragon-review	Trials of the Blood Dragon	69
http://assets2.ignimgs.com/2016/03/18/mirrorsedgecatalystjpg-19d80f_160h.jpg	Action,Adventure	Okay	PlayStation 4	6.8	http://www.ign.com/articles/2016/06/06/mirrors-edge-catalyst-review	Mirror's Edge Catalyst	516
http://assets2.ignimgs.com/2016/03/31/hitman-2016-generaljpg-652224_160h.jpg	Action	Okay	PlayStation 4	6.0	http://www.ign.com/articles/2016/06/03/hitman-episode-3-marrakesh-review	Hitman: Episode 3: Marrakesh	39
http://assets2.ignimgs.com/2016/03/10/dead-island-definitive-button-2jpg-c75036_160h.jpg	Action	Good	PlayStation 4	7.0	http://www.ign.com/articles/2016/06/01/dead-island-definitive-collection-review	Dead Island: Definitive Collection	71
http://assets1.ignimgs.com/2016/06/03/odinsphereps4jpg-653703_160h.jpg	RPG	Amazing	PlayStation 4	9.5	http://www.ign.com/articles/2016/06/01/odin-sphere-leifthrasir-review	Odin Sphere Leifthrasir	517
http://assets1.ignimgs.com/2015/09/28/one-piece-burning-blood-button-01ajpg-b6a236_160h.jpg	Fighting	Okay	PlayStation 4	6.5	http://www.ign.com/articles/2016/05/31/one-piece-burning-blood-review	One Piece: Burning Blood	72
http://assets1.ignimgs.com/2016/04/26/mutantsinmanhatten1jpg-684c32_160h.jpg	Action	Bad	PlayStation 4	4.9	http://www.ign.com/articles/2016/05/26/teenage-mutant-ninja-turtles-mutants-in-manhattan-review	Teenage Mutant Ninja Turtles: Mutants in Manhattan	518
http://assets1.ignimgs.com/2015/10/13/witcher-3-genericjpg-9b330b_160h.jpg	RPG	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2016/05/25/the-witcher-3-wild-hunt-blood-and-wine-review	The Witcher 3: Wild Hunt -- Blood and Wine	73
http://assets1.ignimgs.com/2016/05/17/homefrontps4jpg-6531fb_160h.jpg	Shooter	Mediocre	PlayStation 4	5.0	http://www.ign.com/articles/2016/05/17/homefront-the-revolution-review	Homefront: The Revolution	519
http://assets2.ignimgs.com/2013/08/22/shadowofthebeastps4jpg-882a80_160h.jpg	Action,Adventure	Good	PlayStation 4	7.6	http://www.ign.com/articles/2016/05/16/shadow-of-the-beast-review	Shadow of the Beast	520
http://assets2.ignimgs.com/2016/03/18/uncharted41jpg-c752ef_160h.jpg	Action,Adventure	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2016/05/10/uncharted-4-a-thiefs-end-review	Uncharted 4: A Thief's End	521
http://assets1.ignimgs.com/2016/01/25/valkyriachronicleps4jpg-c73df3_160h.jpg	Action,RPG	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2016/05/10/valkyria-chronicles-remastered-review	Valkyria Chronicles Remastered	522
http://assets1.ignimgs.com/2016/04/08/battlebornps4tjpg-6d9ad7_160h.jpg	Shooter	Good	PlayStation 4	7.1	http://www.ign.com/articles/2016/05/02/battleborn-review	Battleborn	523
http://assets1.ignimgs.com/2015/08/26/the-park-buttonjpg-2d8222_160h.jpg	Adventure	Good	PlayStation 4	7.0	http://www.ign.com/articles/2016/05/03/the-park-review	The Park	76
http://assets1.ignimgs.com/2014/08/12/alienation-buttonjpg-0d29aa_160h.jpg	Shooter	Great	PlayStation 4	8.7	http://www.ign.com/articles/2016/04/29/alienation-review	Alienation	524
http://assets2.ignimgs.com/2016/03/31/hitman-2016-generaljpg-652224_160h.jpg	Action	Great	PlayStation 4	8.5	http://www.ign.com/articles/2016/04/29/hitman-episode-2-sapienza-review	Hitman: Episode 2: Sapienza	39
http://assets1.ignimgs.com/2016/11/10/ratchet-and-clank-ps4-us-esrb-ps4jpg-f9b548_160h.jpg	Platformer	Amazing	PlayStation 4	9.0	http://www.ign.com/articles/2016/04/11/ratchet-and-clank-review	Ratchet & Clank	525
http://assets1.ignimgs.com/2015/09/28/dead-star-buttonjpg-9b2db9_160h.jpg	Strategy	Good	PlayStation 4	7.1	http://www.ign.com/articles/2016/04/08/dead-star-review	Dead Star	526
http://assets1.ignimgs.com/2014/12/14/enter-the-gungeonjpg-caae36_160h.jpg	Shooter	Great	PlayStation 4	8.5	http://www.ign.com/articles/2016/04/05/enter-the-gungeon-review	Enter the Gungeon	527
http://assets1.ignimgs.com/2016/03/18/darksouldsiiips4jpg-19d80d_160h.jpg	Action,RPG	Amazing	PlayStation 4	9.5	http://www.ign.com/articles/2016/04/04/dark-souls-3-review	Dark Souls III	528
http://assets2.ignimgs.com/2016/04/15/mlbtheshow16ps3jpg-652693_160h.jpg	Sports	Amazing	PlayStation 4	9.3	http://www.ign.com/articles/2016/03/31/mlb-the-show-16-review	MLB The Show 16	529
http://assets2.ignimgs.com/2016/03/28/stardew-valley-posterjpg-19dad8_160h.jpg	RPG,Simulation	Great	PlayStation 4	8.8	http://www.ign.com/articles/2016/03/24/stardew-valley-review	Stardew Valley	79
http://assets2.ignimgs.com/2015/06/15/trackmania-turbo-button-01jpg-a3f150_160h.jpg	Racing	Great	PlayStation 4	8.4	http://www.ign.com/articles/2016/03/24/trackmania-turbo-review	TrackMania Turbo	80
http://assets2.ignimgs.com/2016/01/06/ufc-2-buttonjpg-c7388d_160h.jpg	Fighting	Okay	PlayStation 4	6.4	http://www.ign.com/articles/2016/03/17/ea-sports-ufc-2-review	EA Sports UFC 2	81
http://assets2.ignimgs.com/2016/04/08/thedivisionps4jpg-652489_160h.jpg	Shooter	Okay	PlayStation 4	6.7	http://www.ign.com/articles/2016/03/16/the-division-review	Tom Clancy's The Division	530
http://assets1.ignimgs.com/2016/03/31/hitman-2016-episode-1jpg-6d981f_160h.jpg	Action	Good	PlayStation 4	7.9	http://www.ign.com/articles/2016/03/10/hitman-episode-1-paris-review	Hitman: Episode 1	83
http://assets2.ignimgs.com/2015/11/20/heavy-rain-buttonjpg-a80e45_160h.jpg	Adventure	Good	PlayStation 4	7.5	http://www.ign.com/articles/2016/03/03/heavy-rain-playstation-4-edition-review	Heavy Rain	531
http://assets2.ignimgs.com/2015/07/30/plants-vs-zombies-gw2-us-rp-ps4jpg-5975a3_160h.jpg	Shooter	Great	PlayStation 4	8.2	http://www.ign.com/articles/2016/02/23/plants-vs-zombies-garden-warfare-2-review	Plants vs. Zombies: Garden Warfare 2	532
http://assets1.ignimgs.com/2015/12/04/far-cry-primal-us-esrb-ps4jpg-0d68be_160h.jpg	Action	Good	PlayStation 4	7.9	http://www.ign.com/articles/2016/02/22/far-cry-primal-review	Far Cry Primal	533
http://assets1.ignimgs.com/2017/05/26/street-fighter-v-us-ps4-esrb-1495838987810_160h.jpg	Fighting	Great	PlayStation 4	8.0	http://www.ign.com/articles/2016/02/16/street-fighter-5-review-repromo	Street Fighter V	534
http://assets1.ignimgs.com/2015/07/08/naruto-shippuden-ultimate-ninja-storm-4-us-rp-ps4jpg-4b50a5_160h.jpg	Action	Mediocre	PlayStation 4	5.5	http://www.ign.com/articles/2016/02/09/naruto-shippuden-ultimate-ninja-storm-review	Naruto Shippuden: Ultimate Ninja Storm 4	535
http://assets2.ignimgs.com/2014/03/13/firewatch-buttonjpg-0a528e_160h.jpg	Adventure	Amazing	PlayStation 4	9.3	http://www.ign.com/articles/2016/02/08/firewatch-review	Firewatch	88
http://assets2.ignimgs.com/2015/11/12/unravel-button-v2ajpg-9b3dcf_160h.jpg	Platformer	Great	PlayStation 4	8.3	http://www.ign.com/articles/2016/02/08/unravel-review	Unravel	89
http://assets2.ignimgs.com/2016/09/19/xcom-2-us-esrb-ps4jpg-f4766d_160h.jpg	Strategy	Amazing	PlayStation 4	9.3	http://www.ign.com/articles/2016/02/01/xcom-2-review	XCOM 2	536
http://assets2.ignimgs.com/2016/01/26/legoavengersps4jpg-19c4ca_160h.jpg	Action,Adventure	Okay	PlayStation 4	6.7	http://www.ign.com/articles/2016/01/27/lego-marvels-avengers-review	LEGO Marvel's Avengers	537
http://assets1.ignimgs.com/2015/03/28/darkest-dungeon-buttonjpg-5b5efd_160h.jpg	RPG	Amazing	PlayStation 4	9.1	http://www.ign.com/articles/2016/01/26/darkest-dungeon-review	Darkest Dungeon	538
http://assets1.ignimgs.com/2017/04/26/the-witness---button-f-1493235698405_160h.jpg	Puzzle	Masterpiece	PlayStation 4	10.0	http://www.ign.com/articles/2016/01/25/the-witness-review	The Witness	92
http://assets1.ignimgs.com/2015/09/10/tharsis-buttonjpg-9b2738_160h.jpg	Strategy	Bad	PlayStation 4	4.8	http://www.ign.com/articles/2016/01/20/tharsis-review	Tharsis	539
http://assets1.ignimgs.com/2015/09/10/hardware-rivals-buttonjpg-b69ba0_160h.jpg	Action	Mediocre	PlayStation 4	5.5	http://www.ign.com/articles/2016/01/11/hardware-rivals-review	Hardware: Rivals	540
http://assets1.ignimgs.com/2014/05/05/amplitude-hd-concept-buttonjpg-9aaf06_160h.jpg	Music,Action	Good	PlayStation 4	7.0	http://www.ign.com/articles/2016/01/07/amplitude-review	Amplitude	541
http://assets2.ignimgs.com/2015/12/07/dirt-rally-rp-ps4jpg-19b874_160h.jpg	Racing	Great	PlayStation 4	8.9	http://www.ign.com/articles/2015/12/21/dirt-rally-review	Dirt Rally	542
